Area,Location,Bedrooms,Price
940,47,2,7600000
1760,47,2,6400000
1180,47,2,5500000
400,47,1,6800000
890,47,2,3300000
590,47,1,6500000
940,47,2,7600000
1760,47,2,6400000
1180,47,2,5500000
900,47,2,42500000
700,47,1,4760000
650,47,1,4600000
710,47,1,5600000
820,47,2,8000000
650,47,1,6000000
700,47,1,4800000
661,47,1,4800000
661,47,1,4800000
620,47,1,5700000
655,47,1,6200000
645,47,1,4500000
440,47,1,3700000
245,47,1,2100000
440,47,1,3700000
440,47,1,3700000
440,47,1,3700000
440,47,1,3700000
780,47,2,7000000
800,47,2,6370000
1944,47,4,16000000
972,47,2,8100000
450,47,1,4500000
1340,47,3,10000000
1340,47,3,11500000
850,47,2,6300000
1340,47,3,10000000
965,47,2,8009999
965,47,2,8400000
965,47,2,7430000
1015,47,2,2700000
1235,47,2,9200000
1540,47,3,3700000
1055,47,2,5000000
767,47,2,3624000
750,47,1,2534000
650,47,1,18500000
675,47,1,18500000
956,47,2,3200000
580,47,1,3100000
650,47,2,4500000
2963,47,4,57000000
693,47,1,7700000
825,47,2,4600000
650,47,1,18000000
650,47,1,26000000
245,47,1,7959999
1095,47,2,5100000
695,47,1,8100000
1055,47,2,6800000
875,47,2,5100000
675,47,1,46000000
254,47,1,2000000
220,47,1,8300000
254,47,1,2000000
220,47,1,8300000
800,47,2,11000000
650,47,1,5900000
650,47,1,6559999
965,47,2,7240000
965,47,2,7940000
965,47,2,7900000
965,47,2,8100000
965,47,2,9500000
840,47,2,2394000
1137,47,2,90000000
650,47,1,8338000
981,47,2,6426000
693,47,1,6426000
693,47,1,8480000
1060,47,2,6048000
756,47,1,6048000
756,47,1,5500000
980,47,2,6120000
720,47,1,6700000
531,47,1,19000000
1045,47,2,5250000
700,47,1,230000000
1000,47,2,27500000
700,47,1,22500000
769,47,1,8413000
1137,47,2,11500000
1020,47,2,19700000
1020,47,2,19700000
715,47,1,21800000
360,47,1,29000000
950,47,2,7500000
950,47,2,16600000
695,47,1,10100000
615,47,1,20000000
1053,47,2,16500000
655,47,1,6419000
655,47,1,9500000
1100,47,2,34000000
540,47,2,7700000
900,47,2,5637000
650,47,1,13200000
1500,47,3,9450000
1080,47,2,5150000
720,47,1,6500000
1170,47,2,8600000
1026,47,2,11399999
1341,47,3,5700000
710,47,1,7800000
1010,47,2,6700000
775,47,1,5600000
693,47,1,7600000
972,47,2,10600000
1386,47,3,5600000
788,47,1,10400000
1365,47,3,7700000
1046,47,2,5300000
710,47,1,7320000
677,47,1,5500000
720,47,1,8250000
1060,47,2,7800000
1010,47,2,6120000
720,47,1,5650000
780,47,1,6200000
730,47,1,8500000
1048,47,2,7650000
982,47,2,5700000
770,47,1,7650000
1020,47,2,6200000
750,47,1,6000000
1150,47,2,2800000
1060,47,2,5400000
720,47,1,8500000
980,47,2,37400000
930,47,2,8600000
965,47,2,30000000
950,47,2,9500000
1050,47,2,9300000
960,47,2,9300000
960,47,2,9700000
1100,47,2,8500000
1050,47,2,9041000
730,47,1,12200000
1235,47,3,10800000
1200,47,2,6400000
693,47,1,6400000
674,47,1,14500000
995,47,2,5200000
665,47,1,17900000
981,47,2,13500000
1386,47,3,6500000
693,47,1,9500000
981,47,1,13899999
1185,47,3,7900000
1020,47,2,5200000
690,47,1,5200000
690,47,1,5300000
800,47,2,59000000
950,47,2,8500000
1150,47,2,8000000
1150,47,2,6800000
710,47,2,5500000
681,47,1,8200000
1025,47,2,7884000
1080,47,2,8000000
1050,47,2,12000000
1275,47,3,8000000
1050,47,2,5800000
700,47,1,5500000
650,47,1,8200000
1015,47,2,9500000
1185,47,3,8600000
950,47,2,18200000
495,47,1,9100000
690,47,2,9000000
693,47,1,9000000
1185,47,3,11500000
1390,47,3,43000000
650,47,1,8000000
800,47,2,24000000
950,47,2,8600000
1060,47,2,14000000
1082,47,2,10800000
1050,47,2,8400000
650,47,2,2684000
800,47,2,24000000
650,47,2,2684000
785,47,2,3329999
620,47,1,4095000
925,47,2,14000000
901,47,2,4600000
901,47,2,2500000
810,47,2,24000000
384,47,1,8800000
720,47,1,5850000
1100,47,2,23500000
890,47,2,110000000
730,47,1,9000000
1050,47,2,11500000
1160,47,2,14100000
890,47,2,7600000
1150,47,2,7050000
890,47,2,3900000
786,47,3,5099000
384,47,1,7298999
538,47,2,46000000
1232,47,2,8500000
1385,47,3,8300000
956,47,2,7450000
956,47,2,7600000
956,47,2,7100000
890,47,2,5100000
1050,47,2,4700000
1290,47,2,4000000
1050,47,2,2400000
1150,47,2,6500000
650,47,1,5700000
1050,47,2,5600000
850,47,2,4800000
675,47,1,13899999
665,47,1,6800000
665,47,1,13000000
580,47,1,2100000
1250,47,3,11500000
693,47,1,8900000
972,47,2,11299999
1389,47,3,9200000
981,47,2,9700000
1098,47,2,7500000
400,47,1,6663000
398,47,1,13400000
783,47,3,9774000
571,47,2,13200000
773,47,3,9226000
580,47,2,11900000
698,47,3,8499000
508,47,1,15400000
901,47,4,2600000
1137,47,2,7300000
1500,47,2,4500000
600,47,1,8198999
1050,47,2,7600000
950,47,2,8198999
1050,47,2,5499000
650,47,1,6200000
695,47,1,6000000
650,47,1,5999000
720,47,1,12400000
1365,47,3,6500000
1050,47,2,9599000
1098,47,2,6100000
700,47,1,8700000
1060,47,2,7498999
1010,47,2,5999000
850,47,1,15000000
1600,47,2,6000000
700,47,1,9300000
528,47,2,11000000
532,47,2,11000000
534,47,2,11200000
542,47,2,10600000
510,47,2,10400000
504,47,2,10400000
503,47,2,11200000
541,47,2,10900000
526,47,2,6575000
369,47,1,10500000
505,47,2,13200000
885,47,3,7815000
575,47,2,8053000
700,47,2,7652000
500,47,2,8030000
698,47,2,7500000
538,47,2,10100000
739,47,3,5300000
381,47,1,5900000
424,47,1,7745999
629,47,2,7650000
621,47,2,6738000
547,47,2,5229000
769,47,1,3300000
650,47,1,25000000
650,47,1,14400000
769,47,1,8413000
1137,47,2,15000000
421,47,1,8381999
584,47,2,6186000
401,47,1,6164000
399,47,1,8527000
597,47,2,5000000
769,47,1,5690000
769,47,1,8413000
1137,47,2,8413000
1137,47,2,5200000
850,47,2,6100000
950,47,2,4950000
400,47,1,6663000
398,47,1,13400000
783,47,3,9774000
571,47,2,13200000
773,47,3,9226000
580,47,2,11900000
698,47,3,8499000
508,47,1,15400000
901,47,4,5700000
349,47,1,8000000
534,47,2,9900000
786,47,3,6320000
384,47,1,7020000
426,47,1,9370000
583,47,3,6450000
455,47,2,9550000
633,47,3,17000000
1098,47,2,8200000
539,47,2,7400000
505,47,2,6320000
365,47,1,9550000
693,47,1,8200000
538,47,2,9990000
981,47,2,11500000
1386,47,3,9650000
645,47,3,8994000
630,47,2,8822000
617,47,2,11399999
789,47,3,7000000
650,47,1,4700000
875,47,2,3800000
975,47,2,3800000
705,47,1,10000000
1060,47,2,8000000
750,47,1,7500000
1102,47,3,12700000
1020,47,2,54200000
1060,47,2,55400000
685,47,1,12500000
1050,47,2,5300000
1390,47,3,3100000
1390,47,3,3000000
520,47,2,10300000
615,47,1,3200000
925,47,2,15900000
705,47,1,13000000
1525,47,3,9300000
1060,47,2,16800000
1525,47,3,36000000
1060,47,2,33000000
560,47,2,13000000
1235,47,2,26200000
1060,47,2,16000000
565,47,1,18800000
990,47,2,15000000
1341,47,3,15500000
990,47,2,22500000
960,47,2,22500000
990,47,2,19500000
960,47,2,15000000
1341,47,3,7500000
1160,47,2,5800000
1060,47,2,4400000
540,47,1,8800000
490,47,1,5700000
530,47,1,8800000
540,47,1,6500000
1073,47,2,7400000
650,47,1,8000000
900,47,2,2500000
1180,47,2,9000000
1412,47,2,8800000
960,47,2,13200000
1073,47,2,13100000
1525,47,2,8700000
1412,47,2,11000000
1400,47,3,14000000
1341,47,3,4500000
565,47,1,7500000
450,47,1,4700000
1060,47,2,26000000
1073,47,2,5400000
550,47,1,24500000
550,47,1,24500000
1050,47,2,8500000
1160,47,2,9000000
1250,47,3,30000000
1050,47,2,9300000
1060,47,2,6600000
700,47,1,6000000
950,47,2,31000000
1073,47,2,12000000
990,47,2,8000000
375,47,1,9000000
1137,47,2,13000000
1137,47,2,13700000
585,47,1,8000000
972,47,2,13000000
1944,47,4,13500000
725,47,1,5600000
1055,47,2,8064000
890,47,2,13100000
1060,47,2,13200000
1160,47,2,9000000
960,47,2,21700000
1341,47,3,12500000
1400,47,3,8500000
1525,47,3,8500000
945,47,2,10000000
645,47,1,7400000
645,47,1,11500000
380,47,1,4000000
850,47,2,4050000
950,47,3,4050000
975,47,2,58500000
975,47,2,7400000
756,47,1,35000000
1017,47,2,7000000
769,47,1,7998999
1137,47,2,3200000
540,47,1,7200000
500,47,1,16000000
560,47,1,16000000
540,47,1,4500000
960,47,2,12500000
1050,47,2,11900000
630,47,2,6220000
629,47,2,8000000
720,47,2,2057000
789,47,3,3722999
769,47,1,6320000
365,47,1,6220000
349,47,1,8000000
534,47,2,6320000
365,47,1,6450000
349,47,1,9550000
534,47,2,8200000
384,47,1,7400000
426,47,1,9550000
583,47,3,8200000
455,47,2,9990000
633,47,3,9650000
539,47,2,14500000
505,47,2,17600000
693,47,1,14000000
538,47,2,12600000
981,47,2,10000000
645,47,3,15700000
1386,47,3,3326000
769,47,1,6694000
400,47,1,8200000
398,47,1,9990000
783,47,3,9650000
571,47,2,14500000
773,47,3,17600000
693,47,1,14000000
538,47,2,12600000
981,47,2,12900000
645,47,3,16800000
1386,47,3,2200000
769,47,1,6800000
1460,47,3,40000000
610,47,1,5099000
786,47,3,6320000
384,47,1,6450000
538,47,2,9500000
349,47,1,7600000
534,47,2,9600000
786,47,3,8500000
384,47,1,8200000
426,47,1,7700000
583,47,3,6100000
455,47,2,6500000
633,47,3,7900000
1098,47,2,8300000
539,47,2,12000000
505,47,2,9700000
365,47,1,12800000
693,47,1,21000000
538,47,2,13799999
981,47,2,13000000
1386,47,3,15500000
645,47,3,14000000
960,47,2,5400000
675,47,1,5800000
550,47,1,8200000
960,47,2,2465000
1180,47,2,2485000
1180,47,2,14500000
995,47,2,2750000
1020,47,2,2750000
1412,48,3,21800000
1412,48,3,21800000
1412,48,3,21200000
1180,48,2,16500000
1180,48,2,18000000
1180,48,2,16800000
1180,48,2,16500000
1180,48,2,11200000
1180,48,2,16500000
1180,48,2,18000000
1180,48,2,16800000
1180,48,2,16500000
1180,48,2,21900000
1412,48,3,3200000
375,48,1,4800000
550,48,1,9000000
550,48,1,5700000
600,48,1,2750000
400,48,1,29400000
400,48,1,16900000
985,48,2,6000000
350,48,1,9200000
558,48,1,7000000
345,48,1,12500000
550,48,1,9000000
985,48,2,30000000
650,48,1,22500000
980,48,2,8500000
627,48,2,15200000
613,48,2,16500000
581,48,2,8500000
593,48,2,15000000
799,48,3,18000000
598,48,2,5200000
649,48,2,5200000
385,48,1,20700000
575,48,1,3100000
1450,48,2,4200000
550,48,1,9100000
1700,48,5,7500000
1650,48,4,17000000
417,48,1,9000000
1960,48,3,29000000
585,48,1,43700000
800,48,2,7575000
800,48,2,11000000
600,48,1,17200000
2600,48,3,23300000
720,48,1,9750000
950,48,2,8700000
1100,48,2,18000000
1100,48,2,5100000
1654,48,3,22500000
1654,48,3,5500000
1560,48,3,15500000
927,48,2,22500000
660,48,1,21500000
1452,48,3,10700000
660,48,1,8500000
742,48,2,20900000
697,48,2,19900000
664,48,2,19800000
663,48,2,19800000
661,48,2,28800000
963,48,3,30500000
1017,48,3,11200000
1202,48,2,16000000
1306,48,3,32700000
1118,48,3,32599999
1160,48,3,19100000
1309,48,3,22100000
1306,48,3,18200000
797,48,2,20000000
885,48,3,17500000
759,48,2,31300000
835,48,2,38800000
729,48,2,30400000
1740,48,3,35200000
2160,48,3,26500000
1690,48,3,20900000
1960,48,3,20700000
1475,48,2,19500000
1165,48,2,18500000
742,48,2,18500000
697,48,2,18500000
664,48,2,28300000
663,48,2,29800000
661,48,2,24100000
963,48,3,20099999
1017,48,3,19100000
821,48,3,20200000
720,48,2,20200000
685,48,2,23800000
725,48,2,2500000
723,48,2,2500000
781,48,3,3150000
1072,48,3,4300000
1126,48,3,4300000
1080,48,3,6000000
2000,48,3,9500000
1600,48,3,20000000
700,48,2,17600000
650,48,1,38000000
650,48,1,20000000
1000,48,2,16500000
1050,48,2,22500000
1350,48,3,14500000
1350,48,3,2948000
1000,48,2,3847000
1000,48,2,4163000
1050,48,2,20299999
1050,48,2,16200000
500,48,1,26500000
1001,48,3,5990000
650,48,2,4349000
850,48,2,3200000
850,48,2,4800000
644,48,1,12500000
600,48,1,10500000
600,48,1,6500000
500,49,1,2200000
500,49,1,2300000
510,49,1,2400000
565,49,1,6500000
540,49,1,2400000
565,49,1,2350000
540,49,1,4300000
750,49,1,3200000
585,49,1,2300000
500,49,1,2300000
500,49,1,3250000
585,49,1,2500000
453,49,1,2450000
500,49,1,3000000
605,49,1,4500000
710,49,2,2800000
510,49,1,2750000
590,49,1,2650000
560,49,1,2700000
600,49,1,2200000
500,49,1,3800000
556,49,2,7900000
925,49,1,4400000
500,49,1,20000000
500,49,1,20000000
610,49,1,2500000
560,49,1,2000000
510,49,1,18100000
615,49,1,3200000
615,49,1,10900000
1250,49,2,2000000
1252,49,1,2300000
510,49,1,2300000
510,49,1,16299999
850,49,2,3500000
770,49,2,4907000
299,49,1,2250000
252,49,1,4823000
500,49,1,24000000
500,49,1,3100000
540,49,1,3977000
600,49,1,4390000
385,49,1,32500000
500,49,1,2600000
500,49,1,10500000
585,49,1,6300000
600,49,1,3300000
585,49,1,3500000
585,49,1,3400000
585,49,1,2600000
500,49,1,27200000
500,49,1,2500000
500,49,1,2500000
500,49,1,3500000
585,49,1,3900000
750,49,1,12800000
540,49,1,8000000
540,49,1,20000000
407,49,1,23000000
400,49,1,10000000
530,49,1,14500000
605,50,1,2580000
850,50,2,3594000
570,50,1,2451000
709,50,2,6000000
534,50,1,4100000
965,50,2,4800000
730,50,1,3700000
590,50,1,2600000
686,50,1,2600000
600,50,1,2650000
570,50,1,5000000
575,50,1,20000000
585,50,1,24000000
620,50,1,6500000
665,50,1,3300000
665,50,1,4000000
585,50,1,2400000
585,50,1,71500000
585,50,1,9000000
585,50,1,8100000
590,50,1,2300000
550,50,1,2300000
550,50,1,9500000
525,50,1,4140000
575,50,1,17200000
590,50,1,9199000
590,50,1,2300000
575,50,1,20000000
555,50,1,72500000
578,50,1,2600000
585,50,1,32500000
550,50,1,80000000
600,50,1,2250000
485,50,1,2600000
590,50,1,4200000
860,50,2,2150000
415,50,1,2950000
605,50,1,3400000
610,50,1,3200000
610,50,1,2600000
590,50,1,2700000
590,50,1,2700000
595,50,1,2700000
610,50,1,2700000
585,50,1,5300000
860,50,1,2650000
585,50,1,2900000
590,50,1,2485000
585,50,1,2850000
585,50,1,3000000
773,50,2,2500000
910,50,2,2900000
635,50,1,4000000
675,50,1,3900000
773,50,2,4750000
950,50,2,5000000
1050,50,2,3400000
680,50,1,2900000
580,50,1,5000000
945,50,2,3150000
650,50,1,3600000
615,50,1,2900000
620,50,1,3700000
710,50,1,3200000
655,50,1,4150000
750,50,1,6500000
945,50,2,4800000
945,50,2,5200000
950,50,2,3500000
580,50,1,4750000
950,50,2,5000000
1050,50,2,3400000
680,50,1,4900000
980,50,2,5200000
980,50,2,4600000
846,50,2,2500000
910,50,2,2900000
635,50,1,4000000
675,50,1,3100000
640,50,1,10000000
580,50,1,2799000
570,50,1,2650000
590,50,1,2800000
580,50,1,2350000
550,50,1,3400000
985,50,1,2100000
840,50,2,3800000
575,50,1,2500000
560,50,1,2500000
560,50,1,2300000
590,50,1,2500000
620,50,1,2550000
590,50,1,2800000
610,50,1,3800000
900,50,1,2600000
580,50,1,2900000
590,50,1,2400000
450,50,1,2650000
630,50,1,3900000
560,50,1,2781000
910,50,2,2550000
585,50,1,2400000
535,50,1,2950000
580,50,1,2350000
590,50,1,3800000
800,50,2,2350000
610,50,1,2550000
560,50,1,5097000
620,50,1,2600000
580,50,1,3900000
450,50,1,6100000
590,50,1,2350000
565,50,1,21500000
560,50,1,11500000
900,50,2,11000000
975,50,2,17600000
1000,50,2,11000000
585,50,1,3125000
585,50,1,3151000
800,50,2,2450000
620,50,1,47500000
585,50,1,3250000
620,50,1,4000000
620,50,1,6000000
545,50,1,6000000
605,50,1,3300000
730,50,1,6500000
600,50,1,3300000
990,50,2,3300000
1300,50,2,20000000
600,50,1,13200000
620,50,1,9300000
620,50,1,16800000
575,50,1,8500000
590,50,1,21000000
620,50,1,2350000
580,50,1,2400000
580,50,1,2400000
585,50,1,2265000
580,50,1,2925000
485,50,1,2400000
594,50,1,2500000
760,50,1,2445000
550,50,1,2150000
585,50,1,2700000
580,50,1,2450000
560,50,1,2800000
572,50,1,2450000
620,50,1,2450000
560,50,1,2000000
545,50,1,2100000
545,50,1,2515000
560,50,1,2330000
580,50,1,2250000
545,50,1,2350000
585,50,1,2600000
710,50,2,2350000
590,50,1,2288000
590,50,1,2350000
594,50,1,2345000
580,50,1,2300000
585,50,1,2500000
525,50,1,2500000
525,50,1,2300000
585,50,1,2400000
550,50,1,2750000
595,50,1,2300000
594,50,1,2400000
585,50,1,2750000
580,50,1,2500000
585,50,1,2150000
585,50,1,2900000
580,50,1,2255000
585,50,1,2400000
525,50,1,2600000
595,50,1,2320000
590,50,1,2400000
585,50,1,2650000
590,50,1,2700000
570,50,1,2500000
535,50,1,2150000
445,50,1,2700000
550,50,1,2400000
630,50,1,2150000
580,50,1,2300000
580,50,1,2600000
560,50,1,2500000
580,50,1,2300000
555,50,1,2600000
620,50,1,2400000
585,50,1,2400000
545,50,1,2330000
560,50,1,2550000
620,50,1,2500000
580,50,1,2265000
580,50,1,2400000
585,50,1,2925000
594,50,1,2200000
760,50,1,2445000
575,50,1,2150000
580,50,1,2156000
550,50,1,2450000
585,50,1,2700000
585,50,1,2565000
525,50,1,2500000
580,50,1,2450000
560,50,1,2800000
572,50,1,2600000
620,50,1,2400000
555,50,1,2305000
560,50,1,2450000
545,50,1,13000000
594,50,1,13000000
555,50,1,31000000
545,50,1,14500000
710,50,2,22000000
575,50,1,4299000
525,50,1,7200000
590,50,1,13899999
582,50,1,8900000
620,50,1,2200000
585,50,1,14600000
585,50,1,33500000
550,50,1,8500000
830,50,2,39900000
580,50,1,74500000
950,50,2,4800000
970,50,2,3900000
700,50,1,12100000
700,50,1,11000000
525,50,1,5500000
525,50,1,8500000
1050,50,2,3400000
975,50,2,3500000
660,50,1,5250000
670,50,1,39500000
670,50,1,30400000
700,50,1,80000000
1050,50,2,58500000
970,50,2,4000000
365,50,1,7400000
545,50,1,3000000
620,50,1,3110000
560,50,1,6600000
620,50,1,11000000
600,50,1,2300000
580,50,1,2200000
500,50,1,2500000
560,50,1,2400000
560,50,1,2450000
590,50,1,2565000
525,50,1,2600000
585,50,1,2600000
590,50,1,2310000
585,50,1,2700000
580,50,1,2400000
615,50,1,4099000
590,50,1,2200000
520,50,1,2400000
850,50,2,2650000
500,50,1,2250000
630,50,1,2250000
525,50,1,2500000
500,50,1,2440000
355,50,1,2300000
620,50,1,2400000
580,50,1,2150000
590,50,1,2450000
585,50,1,2515000
1376,51,3,86500000
1340,51,3,112500000
3313,51,4,80000000
2436,51,3,42500000
1250,52,2,18500000
2130,52,3,29500000
1100,52,2,14500000
1100,52,2,13000000
650,52,1,6500000
715,52,1,8000000
2120,52,3,38000000
1950,52,3,25000000
1855,52,3,10500000
1286,52,2,3700000
2703,52,4,2600000
650,52,1,9500000
1310,52,1,8000000
1250,52,1,22000000
1215,52,2,25800000
1150,52,2,16700000
1100,52,2,37400000
1825,52,3,9800000
2000,52,3,15000000
2600,52,4,2750000
2600,52,4,3900000
500,52,1,5100000
600,52,1,16000000
770,53,1,2100000
569,53,2,2099000
387,53,1,3500000
646,53,3,4499000
833,53,2,40000000
967,53,2,14800000
589,53,1,4517000
589,53,1,4500000
835,53,2,7200000
832,53,2,6500000
1175,54,2,16500000
1175,54,2,16500000
570,55,1,2700000
570,55,1,2700000
1250,55,2,6800000
1005,55,2,8200000
525,55,1,2800000
1133,55,2,11399999
687,55,1,5300000
850,55,2,6300000
640,55,1,8800000
1246,55,2,4800000
1000,55,2,16500000
1133,55,2,2700000
755,55,1,8100000
755,55,1,7600000
560,55,1,42000000
1300,55,2,6400000
550,55,1,9200000
1300,55,2,27500000
665,55,1,7400000
654,55,2,9167000
686,55,2,9745000
732,55,2,10000000
762,55,2,8200000
608,55,2,11000000
837,55,2,9013000
682,55,2,12000000
931,55,3,10800000
816,55,3,2200000
1300,55,2,6700000
1200,55,2,4750000
900,55,2,16000000
2020,55,3,4700000
800,55,2,4600000
910,55,2,7500000
950,55,2,4500000
930,55,2,8900000
1690,55,3,4900000
900,55,2,13100000
2700,55,4,13100000
2700,55,4,6900000
1400,55,2,9300000
1800,55,3,9500000
1800,55,3,4450000
600,55,1,3800000
700,55,1,6800000
1400,55,2,13500000
1440,55,3,11700000
1440,55,3,12600000
675,55,1,4700000
675,55,1,8844000
1051,55,2,15400000
950,55,2,7290000
950,55,2,23000000
850,55,2,2400000
3200,55,5,2585000
950,55,2,6600000
850,55,2,5000000
550,55,1,6600000
750,55,2,7500000
750,55,2,5850000
755,55,1,8400000
1300,55,2,10000000
1307,55,2,4823000
742,55,1,11500000
1771,55,3,7618000
1172,55,2,6454000
993,55,1,17000000
2621,55,4,4000000
490,55,1,11299999
1750,55,3,4300000
530,55,1,15700000
2420,55,4,15200000
2351,55,3,8287000
1275,55,2,7930000
1220,55,2,4907000
755,55,1,13000000
2010,55,3,16200000
2495,55,4,11200000
1726,55,3,2990000
742,55,1,11500000
1771,55,3,6454000
993,55,1,3185000
490,55,1,11299999
1750,55,3,3445000
530,55,1,8287000
1275,55,2,7930000
1220,55,2,13000000
2010,55,3,16200000
2495,55,4,11200000
1726,55,3,11100000
1300,55,2,6400000
705,55,1,8500000
1055,55,1,12500000
1140,55,2,16900000
2582,55,4,11800000
606,55,2,2950000
428,55,1,2750000
394,55,1,2684000
385,55,1,2882000
415,55,1,4000000
550,55,2,2400000
430,55,2,8975000
460,55,2,8599000
440,55,2,9618000
493,55,2,7600000
800,55,1,4500000
705,55,1,9800000
900,55,2,24000000
812,55,2,4500000
850,55,2,8800000
848,55,2,33000000
430,55,2,8975000
460,55,2,8599000
440,55,2,9618000
493,55,2,2700000
755,55,1,3110000
1275,55,3,4823000
858,55,2,11500000
1222,55,3,7618000
894,55,2,6454000
1307,55,2,17000000
742,55,1,3185000
1771,55,3,11299999
1172,55,2,3445000
993,55,1,15700000
2621,55,4,15200000
490,55,1,8287000
1750,55,3,7930000
530,55,1,13000000
2420,55,4,16200000
2351,55,3,11200000
1275,55,2,9000000
1220,55,2,5900000
2010,55,3,8500000
2495,55,4,6500000
1726,55,3,4700000
680,55,1,16800000
1300,55,3,5600000
800,55,2,5500000
1440,55,3,3050000
1280,55,3,8000000
565,55,1,2900000
1055,55,2,6200000
565,55,1,8800000
1055,55,2,20000000
1005,55,2,8200000
1005,55,2,6500000
1055,55,2,9500000
1020,55,2,5700000
1020,55,2,22000000
1075,55,2,13000000
1240,55,2,7000000
1245,55,2,4000000
1200,55,2,30000000
1280,55,3,4396000
1005,55,2,15200000
950,55,2,11500000
1150,55,2,16900000
1600,55,2,4000000
490,55,1,11500000
490,55,1,17000000
530,55,1,8500000
880,55,2,3188000
750,55,2,10000000
580,55,1,46000000
950,55,2,80000000
950,55,2,29700000
950,55,2,10200000
950,55,2,7500000
1200,55,2,14000000
1150,55,2,9000000
1300,55,1,5250000
1200,55,1,3900000
550,55,1,19500000
650,55,1,4100000
1125,55,2,4350000
1010,55,1,16500000
1200,55,2,2650000
1050,55,2,5800000
1110,55,2,19800000
1260,55,2,9000000
1320,56,2,35900000
1320,56,2,33100000
600,56,1,15500000
2670,56,5,92500000
1200,56,2,4700000
1200,56,2,4700000
1125,56,2,145000000
1620,56,3,90399999
1177,56,3,47900000
1043,56,3,36100000
823,56,2,60500000
1404,56,3,37400000
940,56,2,107600000
2605,56,4,65500000
1543,56,3,36800000
825,56,2,79900000
1836,56,3,3250000
2604,56,4,65500000
2604,56,4,4475000
1835,56,3,60500000
1543,56,3,12500000
1403,56,3,14500000
1043,56,3,22500000
1177,56,3,36800000
823,56,2,8500000
825,56,2,4000000
940,56,2,13500000
940,56,2,16500000
1177,56,3,107600000
1043,56,3,65500000
823,56,2,36800000
1404,56,3,79900000
940,56,2,12300000
2605,56,4,5750000
1543,56,3,5750000
825,56,2,21700000
1836,56,3,27799999
510,56,1,3100000
510,56,1,3250000
670,56,1,39400000
2110,57,3,62500000
2110,57,3,62500000
1500,57,3,19000000
1155,57,2,25000000
1445,57,3,19000000
1150,57,2,3700000
740,57,2,9500000
750,57,2,9800000
595,57,1,9500000
595,57,1,11000000
585,57,1,19000000
980,57,2,5400000
1050,57,2,26500000
1050,57,2,14000000
2020,57,3,6498999
985,57,2,8000000
1445,57,3,6000000
840,57,2,10900000
995,57,2,11000000
585,57,1,9000000
578,57,1,16500000
970,57,2,19800000
985,57,2,36400000
2050,57,4,51000000
1250,57,2,16000000
910,57,2,5299000
1130,57,2,8500000
1700,57,3,15200000
980,57,2,19500000
750,57,1,8900000
650,57,1,10000000
600,57,1,10000000
585,57,1,16500000
1500,57,3,27500000
1100,57,2,13500000
800,57,2,9500000
1450,57,3,3500000
1505,57,3,16800000
975,57,2,17500000
978,57,2,5500000
1150,57,2,16500000
1150,57,2,15500000
810,57,2,10800000
2365,57,4,9500000
1100,57,2,19000000
1000,57,2,14900000
1502,57,3,27000000
1502,57,3,2600000
1545,57,3,13100000
910,57,2,12000000
965,57,2,10700000
1050,57,2,14500000
1050,57,2,14500000
1150,57,2,12100000
885,57,2,10500000
650,57,1,15900000
1600,57,3,11500000
1120,57,2,9000000
500,57,1,9500000
1100,57,2,12500000
660,57,1,19500000
1150,57,2,45000000
2100,57,3,10500000
700,57,1,2800000
225,57,1,12500000
651,57,2,37800000
928,57,3,35100000
642,57,2,32100000
735,57,2,26500000
788,57,2,54200000
1094,57,3,34600000
1020,57,3,33400000
928,57,3,22200000
772,57,2,27300000
1613,57,4,27900000
1023,57,3,36900000
997,57,3,12900000
645,57,2,30000000
733,57,2,59600000
744,57,2,45700000
970,57,3,23700000
950,57,2,15000000
1100,57,2,4900000
1290,57,1,4900000
970,57,2,9000000
1135,57,2,47500000
1135,57,2,9300000
885,57,2,20000000
630,57,1,21500000
915,57,2,12000000
770,57,2,16000000
1070,57,2,25000000
1198,57,2,25200000
600,57,1,25000000
1150,57,2,22500000
940,57,2,15000000
1045,57,2,13600000
1444,57,3,9200000
600,57,1,9600000
870,57,2,5000000
870,57,2,2600000
1350,57,3,18100000
1050,57,2,18100000
1750,57,3,18500000
1060,57,2,14500000
602,57,1,17500000
1150,57,2,18500000
1050,57,2,20000000
600,57,1,29000000
900,57,2,9800000
1100,57,2,18500000
1250,57,2,6500000
1150,57,2,22000000
555,57,1,8900000
1100,57,2,14500000
1155,57,2,22500000
585,57,1,26000000
1120,57,2,2850000
650,57,1,17500000
1000,57,1,26000000
1300,57,3,22000000
1070,57,2,17000000
1000,57,2,28500000
980,57,2,21000000
985,57,2,14000000
600,57,1,27500000
1000,57,1,26500000
1150,57,2,10000000
1198,57,2,18500000
1100,57,2,19100000
916,57,2,12500000
1060,57,2,14500000
602,57,1,17500000
1150,57,2,18500000
1050,57,2,20000000
600,57,1,29000000
900,57,2,9800000
1100,57,2,18500000
1250,57,2,6500000
1150,57,2,22000000
555,57,1,18000000
1100,57,2,16700000
1155,57,2,6800000
1545,57,2,8000000
1350,57,3,9200000
310,57,1,7600000
970,57,2,25500000
602,57,1,70000000
910,57,2,3600000
1444,57,2,2836000
1444,57,2,9200000
1545,57,3,9500000
1060,57,2,2400000
651,57,2,37800000
928,57,3,35100000
